ABL1(25)	-0.282376823840314	0.389658937111684	0.573488099830455	-1.37239442593693	-1.33193601382612	-0.779862816363379	0.390722206424339	0.0356931643902955	0.200203514515668	-1.99054899154635	-1.14880830757373	-1.42295454189453	1.36411822878568	2.18243788886923	1.44841853567266	0.73038985574355	0.546180633180758	0.467570856457024
ACPP(55)	1.14347707332488	0.538065641992871	0.666310492893732	0.130605595986964	-0.547444527265201	0.00778826013754112	-0.588481808912551	0.278969979051057	-0.819583973055397	0.21396122408018	-0.593354947344567	0.545825616749582	-0.826335856798557	-0.345494506432216	0.54523892991522	-0.532522459541012	0.0355417955694214	0.14743346964805
ACTG1(71)	0.096196850230418	-0.224898017726155	-0.564410354089765	0.988503081719943	0.512630429301143	-0.266617222447733	0.402147352417949	0.485415878653934	0.234773325616329	0.0556959956631775	-0.118657476247977	-0.114213696054595	-0.727248053649425	-0.253503010230512	0.475947081313898	-0.146433993205199	-0.351947536032306	-0.483380635233126
ACTN1(87)	-0.700992238729104	0.367284546805082	-0.357154457417698	0.316984726271683	-0.133915114682412	0.0367629291651633	0.959672466329265	-0.20198163136169	-0.190145492742194	-0.708267087807849	-0.387959145300315	-0.0503393777576211	-0.142590904923902	-0.240125267819971	0.021822471532647	0.337450179124125	0.783550997702497	0.289942401612293
ADD1(118)	0.0356673952643404	-0.304354920847346	-1.05227430297028	-0.0853671687565121	-0.419148517744149	0.0332893421472782	0.206374334541585	-0.224155301198435	-0.0987980350457064	0.711109850986469	1.66143861127935	0.371146075733431	0.284871747206875	0.0706785465472808	0.200374180334186	-0.864068944424582	-0.549687107663314	0.0229042146095285
ADD2(119)	0.930671913511475	-0.272974633870992	-0.0450424163932468	0.0154179391207644	0.161747442122238	-0.00666599057382369	0.272287307656482	0.556954694684324	-0.495286466125792	-0.563498817972451	0.549540458884994	0.505403892295432	-0.0824821102248901	-0.720666745141829	-0.494656551893347	-0.45568867777714	-0.316452876148452	0.461391637846256
ADM(133)	0.551765699450754	-0.792813506168485	-0.0166869467944309	-0.206975140134527	-0.248200230469844	1.00992831657489	-0.690013723277235	-0.181211228058596	-0.646703664588219	-0.660870246111014	0.125081020733152	0.245516849751227	0.499575121269606	-0.198862080126641	0.306477814418682	0.653054250642946	0.35469382581653	-0.103756132928792
ADA(100)	-0.483131500773138	-0.444023471840695	0.0725114809442225	0.301084341355873	-0.0536217029407282	0.220959076021071	-0.00865682669402941	-0.362333413714741	0.062620653255304	0.396790458687203	0.249315476439966	-0.212589172474272	-0.38058237347119	0.0101386306856524	0.530650027856729	0.142413786188938	0.131933299790558	-0.173478769316724
PARP1(142)	0.436970078846734	0.292888728311617	0.316717407412753	0.474891643890076	-0.305949449286856	0.262972277921407	-0.416144887409708	-0.420364552629796	0.0146755672728694	-0.454131178396957	0.0521760608169745	-0.182225093275423	-0.267355983486977	0.0734732748544589	-0.121983896075736	1.36768284471701	-1.04542943206598	-0.0788634114164654
ADRA2A(150)	0.544417407553775	-0.214452893705495	0.461733308927205	-0.346331631951605	-0.305422256465846	-0.219981713022519	0.93822923458895	0.12229666528062	-0.192680467861169	0.438442503593275	-0.434604828983893	0.468263457667068	0.228628960552465	0.00732683105767967	-0.744172991536497	-0.0869272125305699	0.114208238768922	-0.778972611932367
ADRB2(154)	-1.10955747309388	-0.196185470939248	-1.23454292211166	4.37198859582914	3.63607148291113	4.42795686586428	-0.382994827664543	-0.899552749555741	-0.679033292497195	-0.881844790640572	-0.827761557726366	-0.856119973244056	-1.11899151494546	-0.67250037213607	-1.52166259689839	-0.779383018346717	-0.255034598058618	-1.02085178674604
ACVR1(90)	-0.0286376866244397	-0.531111190225484	0.0257692448624323	-0.168413720160384	0.419732464886061	0.424202203343168	-0.133801569888272	0.213281775406286	-0.168991074344427	-0.0736806442766837	-0.355223486598201	-0.533417317117784	0.225321844810114	0.140087768492866	-0.31696396852508	0.314187585504429	0.179832591363399	0.367825179092
AP1G1(164)	0.482639071062369	-0.212220725086088	-0.0458572083779156	-0.705656135079654	0.211922003667162	-0.194231039185921	0.27302654651214	0.067056340527219	-0.128843336888161	0.971235933002353	0.285537870157876	0.298349713932788	0.199627452968919	-0.794348359780046	-1.04528972517993	0.00446761914594109	-0.385959398834081	0.718543377435027
AGT(183)	-0.0361953703089712	0.154319164241368	0.389748286273597	0.684031978160404	-0.581978050883286	0.828464806050144	1.20929034013733	-0.016144505798377	-0.219660119568457	0.20525121686117	0.596428192395972	0.677054024334482	0.0307322026935873	-0.0948402988398609	0.279361520265065	-1.59291660062279	-0.610760590130605	-1.90218619526077
ADRBK1(156)	0.362881131134829	0.71554714473055	-0.00251455829761957	-0.436957366943484	0.252343421732983	-0.33762111776708	0.182883360780208	0.636425138091831	0.121955023362501	0.518053609599762	0.984169639480636	0.110158653118459	-0.788292389571586	-0.231282118614284	-0.503126678006593	0.0546681599063122	-0.731893047820323	-0.907398004917101
ADRBK2(157)	-0.254373433448556	-0.76621623432834	-0.252227159680092	1.43423165268666	-0.266703743992905	-0.413713004058686	-0.247619430460215	-0.371894208181568	-0.756677602043852	0.73679291929513	0.20218258637011	0.429726252570576	-0.102321126562487	0.220131220526632	-0.565135350127707	0.719482716261541	-0.358080421372309	0.612414366546063
AHR(196)	0.570978910206271	-0.0934509609143633	-0.60559406355659	0.712116208930135	-0.262592805717368	-1.06371777239295	0.0156901063658906	0.21856047907895	0.835982766937393	-0.537406775822624	-0.994302486617107	-1.83848751124498	-0.626623784161463	1.4800605129616	-1.10908584404629	1.14492919298884	0.926117164415643	1.22682666258901
